Name,Platform,Year_of_Release,Genre,Publisher,Global_Sales,Critic_Score,User_Score,User_Count
"Warhammer 40,000: Dawn of War",PC,2004.0,Strategy,THQ,0.05,86.0,8.8,295.0
Rock 'N Roll Racing,GBA,2003.0,Racing,Activision,0.05,80.0,9.4,5.0
Silhouette Mirage,PS,1998.0,Platform,ESP,0.05,69.0,7.5,4.0
Dynasty Warriors Vol. 2,PSP,2006.0,Action,Tecmo Koei,0.05,57.0,8.1,8.0
Freelancer,PC,2003.0,Simulation,Microsoft Game Studios,0.05,85.0,9.0,185.0
LEGO Indiana Jones 2: The Adventure Continues,PC,2009.0,Action,Activision,0.05,66.0,8.0,19.0
Rugby 06,PS2,2006.0,Sports,Electronic Arts,0.05,70.0,7.8,27.0
Fatal Frame II: Crimson Butterfly Director's Cut,XB,2004.0,Action,Microsoft Game Studios,0.05,84.0,8.3,16.0
2002 FIFA World Cup,GC,2002.0,Sports,Electronic Arts,0.05,78.0,7.7,6.0
The Lord of the Rings: The Battle for Middle-Earth II,X360,2006.0,Strategy,Electronic Arts,0.05,79.0,7.5,83.0
Need for Speed Carbon,PC,2006.0,Racing,Electronic Arts,0.05,78.0,7.2,249.0
Colin McRae Rally 2005,XB,2004.0,Racing,Codemasters,0.05,83.0,7.5,6.0
Saiyuki: Journey West,PS,1999.0,Strategy,Tecmo Koei,0.05,73.0,7.1,9.0
Empire Earth,PC,2001.0,Strategy,Vivendi Games,0.05,81.0,8.2,126.0
DuckTales: Remastered,PS3,2013.0,Action,Capcom,0.05,75.0,7.4,135.0
Worms Reloaded,PC,2010.0,Strategy,Team17 Software,0.05,79.0,6.8,185.0
StarCraft,PC,1998.0,Strategy,Activision,0.05,88.0,9.1,813.0
World Championship Pool 2004,PS2,2004.0,Sports,Jaleco,0.05,60.0,6.7,6.0
B-Boy,PSP,2006.0,Misc,Sony Computer Entertainment,0.05,50.0,7.8,6.0
Kakuto Chojin,XB,2002.0,Fighting,Microsoft Game Studios,0.05,46.0,7.2,17.0
Need for Speed Underground,PC,2003.0,Racing,Electronic Arts,0.05,82.0,8.3,307.0
Moon,DS,2009.0,Adventure,Mastiff,0.05,71.0,7.4,21.0
Snoopy vs the Red Baron,PSP,2006.0,Adventure,Namco Bandai Games,0.05,76.0,7.8,4.0
Virtua Tennis 3,PSP,2007.0,Sports,Sega,0.05,79.0,7.7,13.0
Raze's Hell,XB,2005.0,Shooter,Majesco Entertainment,0.05,71.0,8.1,8.0
Far Cry,PC,2004.0,Shooter,Ubisoft,0.05,89.0,8.1,724.0
Hoshigami: Ruining Blue Earth,PS,2001.0,Role-Playing,Max Five,0.05,62.0,8.7,26.0
NightCaster II: Equinox,XB,2002.0,Action,Jaleco,0.05,46.0,7.0,4.0
Ship Simulator Extremes,PC,2010.0,Simulation,Paradox Interactive,0.05,49.0,6.2,27.0
Time Crisis: Project Titan,PS,2001.0,Shooter,Namco Bandai Games,0.05,71.0,6.7,6.0
Ys: The Ark of Napishtim,PSP,2006.0,Role-Playing,Konami Digital Entertainment,0.05,64.0,7.3,13.0
Pro Evolution Soccer 2017,XOne,2016.0,Sports,Konami Digital Entertainment,0.05,87.0,6.1,84.0
FIFA Soccer 10,PC,2009.0,Sports,Electronic Arts,0.05,72.0,3.8,59.0
Tom Clancy's Rainbow Six: Lockdown,GC,2005.0,Shooter,Ubisoft,0.05,72.0,7.8,5.0
The Sims,PC,2000.0,Simulation,Electronic Arts,0.05,92.0,7.9,451.0
FIFA Manager 12,PC,2011.0,Sports,Electronic Arts,0.05,72.0,3.9,24.0
Gitaroo Man,PS2,2001.0,Misc,THQ,0.05,82.0,8.7,25.0
Cabela's Trophy Bucks,X360,2007.0,Sports,Activision Value,0.05,39.0,3.0,4.0
XCOM 2,XOne,2016.0,Strategy,Take-Two Interactive,0.05,87.0,8.1,40.0
Yaiba: Ninja Gaiden Z,X360,2014.0,Action,Tecmo Koei,0.05,50.0,5.3,43.0
Rock of the Dead,X360,2010.0,Shooter,Conspiracy Entertainment,0.05,48.0,4.8,4.0
Code Lyoko,DS,2007.0,Action,Game Factory,0.05,63.0,6.8,13.0
Pool Party,Wii,2007.0,Sports,SouthPeak Games,0.05,32.0,0.7,6.0
Rapala Fishing Frenzy 2009,X360,2008.0,Sports,Activision,0.05,41.0,7.2,6.0
Company of Heroes,PC,2006.0,Strategy,THQ,0.05,93.0,8.8,1128.0
Wonder World Amusement Park,Wii,2008.0,Misc,Majesco Entertainment,0.05,37.0,4.5,4.0
Ride 2,PS4,2016.0,Racing,Milestone S.r.l,0.05,71.0,8.0,12.0
Wing Island,Wii,2006.0,Simulation,Konami Digital Entertainment,0.05,47.0,4.9,8.0
Silent Hunter: Wolves of the Pacific,PC,2007.0,Simulation,Ubisoft,0.05,79.0,6.9,40.0
Wrath Unleashed,XB,2004.0,Strategy,LucasArts,0.05,69.0,7.0,4.0
March of the Penguins,DS,2006.0,Adventure,Zoo Digital Publishing,0.05,34.0,1.7,6.0
Double Dragon Advance,GBA,2003.0,Action,Atlus,0.05,75.0,8.4,5.0
The Bible Game,XB,2005.0,Misc,Crave Entertainment,0.05,60.0,2.7,13.0
Bubble Bobble Revolution,DS,2005.0,Puzzle,Atari,0.05,38.0,6.2,6.0
Yager,XB,2003.0,Shooter,THQ,0.05,70.0,9.3,9.0
Root Letter,PSV,2016.0,Adventure,PQube,0.05,78.0,7.8,6.0
Futurama,XB,2003.0,Platform,SCi,0.05,58.0,6.9,14.0
Supreme Commander,PC,2007.0,Strategy,THQ,0.05,86.0,8.3,263.0
Pool Hall Pro,Wii,2009.0,Sports,Playlogic Game Factory,0.05,62.0,5.3,4.0
Wolfenstein,PC,2009.0,Shooter,Activision,0.05,74.0,7.3,261.0
Microsoft Train Simulator,PC,2001.0,Simulation,Microsoft Game Studios,0.05,84.0,8.4,21.0
Resident Evil 6,XOne,2016.0,Shooter,Capcom,0.05,63.0,6.3,34.0
Assassin's Creed: Altair's Chronicles,DS,2008.0,Platform,Ubisoft,0.05,58.0,6.3,30.0
Bad Boys: Miami Takedown,GC,2004.0,Shooter,Empire Interactive,0.05,35.0,2.0,9.0
Fantastic Four: Rise of the Silver Surfer,Wii,2007.0,Action,Take-Two Interactive,0.05,39.0,5.9,15.0
Pony Friends,DS,2007.0,Simulation,Eidos Interactive,0.04,67.0,6.6,12.0
Art of Fighting Anthology,PS2,2006.0,Fighting,Crave Entertainment,0.04,60.0,7.0,4.0
Sébastien Loeb Rally Evo,PS4,2016.0,Racing,Milestone S.r.l,0.04,71.0,8.1,73.0
Lux-Pain,DS,2008.0,Adventure,Rising Star Games,0.04,48.0,6.2,18.0
Guilty Gear XX Accent Core,PS2,2007.0,Fighting,Unknown,0.04,77.0,8.3,16.0
Mafia,PC,2002.0,Action,Take-Two Interactive,0.04,88.0,9.1,863.0
Disney's Donald Duck: Goin' Quackers,GC,2002.0,Platform,Ubisoft,0.04,61.0,3.0,4.0
Operation Flashpoint: Elite,XB,2005.0,Shooter,Codemasters,0.04,64.0,8.3,27.0
Fantastic Four: Rise of the Silver Surfer,DS,2007.0,Action,Take-Two Interactive,0.04,35.0,4.8,13.0
Virtua Tennis 3,X360,2007.0,Sports,Sega,0.04,80.0,6.8,26.0
Front Mission,DS,2007.0,Strategy,Square Enix,0.04,72.0,8.9,9.0
Tropico 3,PC,2009.0,Strategy,Kalypso Media,0.04,79.0,8.1,184.0
Boktai 2: Solar Boy Django,GBA,2004.0,Role-Playing,Konami Digital Entertainment,0.04,78.0,8.5,11.0
Life is Strange,PC,2016.0,Adventure,Square Enix,0.04,83.0,8.6,1620.0
Battlezone,PS4,2016.0,Action,Rebellion Developments,0.04,66.0,7.0,31.0
Pro Evolution Soccer 2016,PC,2015.0,Sports,Konami Digital Entertainment,0.04,76.0,4.3,286.0
The Dark Spire,DS,2008.0,Role-Playing,Success,0.04,69.0,7.7,21.0
Teenage Mutant Ninja Turtles: Mutants in Manhattan,XOne,2016.0,Action,Activision,0.04,55.0,6.0,38.0
Runaway: A Twist of Fate,PC,2009.0,Adventure,Focus Home Interactive,0.04,79.0,8.2,40.0
FlatOut 2,XB,2006.0,Racing,Empire Interactive,0.04,73.0,7.3,8.0
Rogue Trooper,PS2,2006.0,Shooter,Eidos Interactive,0.04,71.0,8.2,9.0
Backyard Baseball '09,Wii,2008.0,Sports,Atari,0.04,37.0,7.8,5.0
Tom Clancy's HAWX,PC,2009.0,Action,Ubisoft,0.04,70.0,7.3,125.0
Enemy Front,X360,2014.0,Shooter,Namco Bandai Games,0.04,35.0,5.8,78.0
Shantae and the Pirate's Curse,3DS,2015.0,Platform,Rising Star Games,0.04,82.0,8.5,86.0
Dai Senryaku VII: Modern Military Tactics,XB,2003.0,Strategy,Kool Kizz,0.04,74.0,8.8,6.0
Castle of Shikigami III,Wii,2007.0,Shooter,PQube,0.04,67.0,7.6,9.0
Nobunaga's Ambition: Sphere of Influence,PS4,2014.0,Strategy,Tecmo Koei,0.04,80.0,8.1,46.0
FIFA Street 2,DS,2006.0,Sports,Electronic Arts,0.04,43.0,7.5,4.0
City Life: World Edition,PC,2007.0,Simulation,Monte Christo Multimedia,0.04,75.0,8.2,9.0
Corpse Party: Book of Shadows,PSP,2011.0,Adventure,5pb,0.04,67.0,8.2,50.0
WarTech: Senko no Ronde,X360,2006.0,Fighting,Ubisoft,0.04,60.0,6.1,7.0
IL-2 Sturmovik: 1946,PC,2006.0,Simulation,Ubisoft,0.04,86.0,8.8,115.0
Red Ninja: End of Honor,PS2,2005.0,Action,Vivendi Games,0.04,47.0,5.0,7.0
Praetorians,PC,2003.0,Strategy,Eidos Interactive,0.04,78.0,8.2,38.0
Smash Court Tennis 3,PSP,2007.0,Sports,Namco Bandai Games,0.04,68.0,6.3,4.0
LEGO Friends,3DS,2013.0,Action,Warner Bros. Interactive Entertainment,0.04,43.0,8.3,4.0
SPRay,Wii,2008.0,Action,Tecmo Koei,0.04,42.0,4.5,6.0
Outlaw Tennis,XB,2005.0,Sports,Global Star,0.04,66.0,7.7,6.0
Brothers: A Tale of Two Sons,XOne,2015.0,Adventure,505 Games,0.04,81.0,8.9,26.0
Attack of the Movies 3D,X360,2010.0,Shooter,Majesco Entertainment,0.04,38.0,1.7,10.0
Secret Files: Tunguska,PC,2006.0,Adventure,DreamCatcher Interactive,0.04,66.0,7.4,38.0
NASCAR 07,XB,2006.0,Racing,Electronic Arts,0.04,72.0,7.0,4.0
Dance Dance Revolution Disney Mix,PS,2000.0,Simulation,Konami Digital Entertainment,0.04,74.0,8.3,13.0
Nitroplus Blasterz: Heroines Infinite Duel,PS4,2015.0,Fighting,Marvelous Interactive,0.04,70.0,6.9,28.0
Thrillville: Off the Rails,DS,2007.0,Strategy,LucasArts,0.04,59.0,6.2,5.0
Bloody Roar Extreme,XB,2003.0,Fighting,Hudson Soft,0.04,61.0,8.6,9.0
Split/Second,PC,2010.0,Racing,Disney Interactive Studios,0.04,79.0,8.2,116.0
Resident Evil 6,PC,2012.0,Shooter,Capcom,0.04,69.0,5.9,868.0
Dead Head Fred,PSP,2007.0,Action,D3Publisher,0.04,75.0,7.3,23.0
Ride to Hell,PS3,2013.0,Racing,Deep Silver,0.04,13.0,1.0,218.0
Need for Speed: ProStreet,PC,2007.0,Racing,Electronic Arts,0.04,70.0,5.9,163.0
Digimon Rumble Arena 2,GC,2004.0,Fighting,Atari,0.04,71.0,8.1,7.0
Gravity Falls: Legend of the Gnome Gemulets,3DS,2015.0,Action,Ubisoft,0.04,46.0,5.8,10.0
Rodea the Sky Soldier,3DS,2015.0,Action,Nippon Ichi Software,0.04,45.0,5.6,37.0
Hellboy: The Science of Evil,PSP,2008.0,Action,Konami Digital Entertainment,0.04,42.0,7.1,13.0
The Sims Deluxe,PC,2002.0,Simulation,Electronic Arts,0.04,92.0,8.2,77.0
LEGO Indiana Jones: The Original Adventures,PC,2008.0,Action,LucasArts,0.04,78.0,7.7,35.0
The Sims 2: Pets,PC,2006.0,Simulation,Electronic Arts,0.04,76.0,7.7,40.0
Deadliest Warrior: Ancient Combat,X360,2012.0,Fighting,Cloud Imperium Games Corporation,0.04,37.0,6.3,4.0
The Kore Gang,Wii,2010.0,Platform,Flashpoint Games,0.04,70.0,8.6,7.0
Rugby Challenge 3,PS4,2016.0,Sports,Alternative Software,0.04,64.0,6.8,12.0
Blood Bowl,PC,2009.0,Sports,Focus Home Interactive,0.04,72.0,6.5,57.0
Port Royale 2,PC,2004.0,Strategy,Ascaron Entertainment GmbH,0.04,75.0,7.7,40.0
Star Trek: Shattered Universe,XB,2004.0,Simulation,Global Star,0.04,41.0,4.0,10.0
Company of Heroes: Tales of Valor,PC,2009.0,Strategy,THQ,0.04,70.0,7.2,204.0
Guilty Gear XX Accent Core,Wii,2007.0,Fighting,505 Games,0.04,75.0,8.4,19.0
WarJetz,PS2,2001.0,Shooter,3DO,0.04,59.0,5.5,4.0
Stellaris,PC,2016.0,Strategy,Paradox Interactive,0.04,78.0,8.0,569.0
Devil May Cry 4,PC,2008.0,Action,Capcom,0.04,78.0,8.5,353.0
Barnyard,Wii,2006.0,Action,THQ,0.04,65.0,5.7,7.0
Test Drive: Ferrari Legends,PS3,2012.0,Racing,Unknown,0.04,62.0,4.9,22.0
Heroes of Might and Magic V,PC,2006.0,Strategy,Ubisoft,0.04,77.0,7.9,349.0
Metal Gear Solid: Digital Graphic Novel,PSP,2006.0,Misc,Konami Digital Entertainment,0.04,78.0,7.2,21.0
Aeon Flux,PS2,2005.0,Action,THQ,0.04,66.0,5.8,9.0
Age of Mythology: The Titans,PC,2003.0,Strategy,Microsoft Game Studios,0.04,84.0,8.7,119.0
Psycho-Pass: Mandatory Happiness,PS4,2016.0,Adventure,Nippon Ichi Software,0.04,72.0,8.3,19.0
Virtua Tennis 4,PC,2011.0,Sports,Sega,0.04,66.0,7.3,43.0
Shattered Union,XB,2005.0,Strategy,Take-Two Interactive,0.04,66.0,6.9,7.0
Unchained Blades ,3DS,2011.0,Role-Playing,FuRyu,0.04,65.0,7.8,16.0
Terraria,XOne,2014.0,Action,505 Games,0.04,84.0,7.7,29.0
Company of Heroes: Opposing Fronts,PC,2007.0,Strategy,THQ,0.04,87.0,8.6,235.0
Superman: Countdown to Apokolips,GBA,2003.0,Platform,Atari,0.04,47.0,5.7,6.0
Worms 4: Mayhem,XB,2005.0,Strategy,Codemasters,0.04,69.0,9.2,6.0
Rise of Nations,PC,2003.0,Strategy,Microsoft Game Studios,0.04,89.0,9.0,274.0
Men of War: Vietnam,PC,2011.0,Strategy,Unknown,0.04,68.0,4.9,35.0
Imperial Glory,PC,2005.0,Strategy,Eidos Interactive,0.04,69.0,8.4,73.0
Antz Extreme Racing,PS2,2002.0,Racing,Empire Interactive,0.04,31.0,5.0,8.0
Samurai Warriors 2: Empires,X360,2007.0,Action,Tecmo Koei,0.04,53.0,8.5,13.0
Metal Slug XX,PSP,2009.0,Shooter,DHM Interactive,0.04,67.0,6.1,9.0
Patrician IV,PC,2010.0,Strategy,Kalypso Media,0.04,66.0,6.4,34.0
Fisherman's Challenge,PS2,2003.0,Sports,Konami Digital Entertainment,0.04,67.0,7.5,4.0
Resident Evil: Revelations,PC,2013.0,Action,Capcom,0.04,77.0,7.0,342.0
The Da Vinci Code,XB,2006.0,Action,Take-Two Interactive,0.04,52.0,2.8,5.0
Pure Pinball,XB,2004.0,Misc,XS Games,0.04,68.0,8.5,6.0
Headhunter: Redemption,PS2,2004.0,Action,Sega,0.04,62.0,6.7,7.0
Dead Rising,PS4,2016.0,Action,Capcom,0.04,78.0,6.6,30.0
Grand Theft Auto: Vice City,PC,2003.0,Action,Take-Two Interactive,0.04,94.0,8.8,1520.0
Surf's Up,PS3,2007.0,Sports,Ubisoft,0.04,59.0,5.1,7.0
SWAT: Target Liberty,PSP,2007.0,Shooter,Vivendi Games,0.04,50.0,7.7,9.0
Twin Strike: Operation Thunder,Wii,2008.0,Shooter,Zoo Games,0.04,50.0,8.3,6.0
CSI: Fatal Conspiracy,PC,2010.0,Adventure,Ubisoft,0.04,47.0,5.5,6.0
Bomberman: Act Zero,X360,2006.0,Puzzle,Konami Digital Entertainment,0.04,34.0,2.2,42.0
Empire Earth III,PC,2007.0,Strategy,Vivendi Games,0.04,50.0,2.8,53.0
Resident Evil: Operation Raccoon City,PC,2012.0,Action,Capcom,0.04,48.0,3.8,188.0
Dreamfall: The Longest Journey,XB,2006.0,Adventure,Empire Interactive,0.04,73.0,8.8,24.0
JASF: Jane's Advanced Strike Fighters,PC,2011.0,Simulation,Deep Silver,0.04,48.0,3.1,14.0
Brothers In Arms DS,DS,2007.0,Shooter,Ubisoft,0.04,72.0,8.0,25.0
Off-Road Drive,PC,2011.0,Racing,1C Company,0.04,60.0,6.4,17.0
Colin McRae Rally 3,XB,2002.0,Racing,Codemasters,0.04,86.0,7.4,14.0
TMNT,DS,2007.0,Action,Ubisoft,0.04,42.0,2.2,5.0
Stolen,PS2,2005.0,Action,Hip Interactive,0.04,51.0,7.4,16.0
Stoked: Big Air Edition,X360,2009.0,Sports,Namco Bandai Games,0.04,72.0,7.7,16.0
LEGO Jurassic World,PC,2015.0,Action,Warner Bros. Interactive Entertainment,0.04,72.0,7.1,31.0
Pro Race Driver,XB,2003.0,Racing,Codemasters,0.04,80.0,7.5,4.0
The Movies,PC,2005.0,Simulation,Activision,0.04,84.0,8.3,131.0
FIFA World Cup Germany 2006,DS,2006.0,Sports,Electronic Arts,0.04,71.0,7.2,6.0
Supreme Commander: Forged Alliance,PC,2007.0,Strategy,THQ,0.04,81.0,8.9,219.0
Dragon Ball: Advanced Adventure,GBA,2004.0,Action,Namco Bandai Games,0.04,75.0,8.5,11.0
Lost Planet 3,PC,2013.0,Shooter,Capcom,0.04,61.0,6.2,210.0
Echo Night Beyond,PS2,2004.0,Adventure,Indie Games,0.04,60.0,8.8,8.0
Meteos: Disney Magic,DS,2007.0,Puzzle,Disney Interactive Studios,0.04,74.0,6.6,5.0
Beyblade Evolution,3DS,2013.0,Action,Rising Star Games,0.04,49.0,6.3,4.0
Castlevania: Lords of Shadow 2,PC,2014.0,Action,Konami Digital Entertainment,0.04,58.0,7.7,498.0
Greg Hastings' Tournament Paintball Max'd,DS,2006.0,Shooter,Activision,0.04,39.0,7.4,10.0
Halo: Combat Evolved,PC,2003.0,Shooter,Microsoft Game Studios,0.04,83.0,7.4,396.0
Exist Archive: The Other Side of the Sky,PS4,2015.0,Role-Playing,Aksys Games,0.04,69.0,7.9,16.0
Little Red Riding Hood's Zombie BBQ,DS,2008.0,Shooter,Destineer,0.04,68.0,7.3,8.0
Assassin's Creed Chronicles: China,PS4,2015.0,Action,Ubisoft,0.04,69.0,6.4,83.0
Worms: Ultimate Mayhem,PC,2011.0,Strategy,Unknown,0.04,66.0,7.8,48.0
Rugby 08,PS2,2007.0,Sports,Electronic Arts,0.04,74.0,7.4,25.0
Caesar IV,PC,2006.0,Strategy,Vivendi Games,0.04,74.0,7.6,43.0
Ferrari Challenge Trofeo Pirelli,PS3,2008.0,Racing,System 3 Arcade Software,0.04,71.0,6.2,26.0
Cy Girls,PS2,2004.0,Action,Konami Digital Entertainment,0.04,53.0,8.8,4.0
Ray Gigant,PSV,2015.0,Role-Playing,Namco Bandai Games,0.04,72.0,8.1,25.0
APB Reloaded,PC,2011.0,Role-Playing,Iceberg Interactive,0.04,56.0,5.7,269.0
Bubble Bobble Double Shot,DS,2007.0,Puzzle,Rising Star Games,0.04,50.0,4.8,4.0
Bionicle Heroes,Wii,2007.0,Shooter,Eidos Interactive,0.04,52.0,5.8,5.0
Harry Potter and the Order of the Phoenix,PC,2007.0,Action,Electronic Arts,0.04,63.0,7.1,34.0
C.O.R.E.,DS,2009.0,Shooter,Graffiti,0.04,44.0,6.9,19.0
Chaos Wars,PS2,2006.0,Strategy,Idea Factory,0.04,64.0,6.9,9.0
Steambot Chronicles,PS2,2005.0,Role-Playing,505 Games,0.04,74.0,8.2,17.0
Scaler,GC,2004.0,Platform,Take-Two Interactive,0.04,69.0,7.3,8.0
Scarface: The World is Yours,PC,2006.0,Action,Vivendi Games,0.04,73.0,7.5,57.0
Legasista,PS3,2012.0,Role-Playing,Nippon Ichi Software,0.04,68.0,6.3,15.0
Fatal Fury: Battle Archives Volume 1,PS2,2006.0,Fighting,Ignition Entertainment,0.04,68.0,8.3,4.0
Harry Potter and the Prisoner of Azkaban,PC,2004.0,Action,Electronic Arts,0.04,67.0,7.2,50.0
OutRun 2006: Coast 2 Coast,PSP,2006.0,Racing,Sega,0.04,82.0,8.1,14.0
Without Warning,PS2,2005.0,Shooter,Capcom,0.04,45.0,6.5,8.0
Napoleon Dynamite: The Game,PSP,2007.0,Puzzle,Crave Entertainment,0.04,37.0,4.6,7.0
Saints Row 2,PC,2009.0,Action,THQ,0.04,72.0,6.8,380.0
Trine 2,PC,2011.0,Platform,Focus Home Interactive,0.04,84.0,8.4,667.0
Teenage Zombies: Invasion of the Alien Brain Thingys,DS,2008.0,Adventure,Ignition Entertainment,0.04,67.0,8.2,29.0
Transport Fever,PC,2016.0,Simulation,Astragon,0.04,70.0,7.0,28.0
Homefront: The Revolution,PC,2016.0,Shooter,Deep Silver,0.04,54.0,3.5,284.0
RLH: Run Like Hell,XB,2003.0,Shooter,Avalon Interactive,0.04,55.0,8.0,5.0
Obscure,XB,2004.0,Adventure,MC2 Entertainment,0.04,66.0,8.4,9.0
Just Dance 2017,XOne,2016.0,Misc,Ubisoft,0.04,75.0,8.0,6.0
Stranger of Sword City,PSV,2015.0,Role-Playing,Nippon Ichi Software,0.04,71.0,8.0,30.0
World of Goo,PC,2008.0,Puzzle,2D Boy,0.04,90.0,8.5,607.0
Secret Files 2: Puritas Cordis,PC,2009.0,Adventure,Deep Silver,0.04,64.0,7.1,17.0
Monster Kingdom: Jewel Summoner,PSP,2006.0,Role-Playing,Sony Computer Entertainment,0.04,66.0,6.8,6.0
Railroad Tycoon 3,PC,2003.0,Strategy,Gathering of Developers,0.04,80.0,7.7,57.0
S.T.A.L.K.E.R.: Clear Sky,PC,2008.0,Shooter,Deep Silver,0.04,75.0,7.7,478.0
Painkiller: Hell Wars,XB,2006.0,Shooter,DreamCatcher Interactive,0.04,68.0,7.4,16.0
FunkMaster Flex's Digital Hitz Factory,PS2,2003.0,Misc,Jester Interactive,0.04,71.0,8.9,10.0
World in Conflict,PC,2007.0,Strategy,Vivendi Games,0.04,89.0,8.1,301.0
Pro Cycling Manager 2016,PC,2016.0,Sports,Focus Home Interactive,0.03,64.0,4.8,5.0
Tomb Raider: Anniversary,PC,2007.0,Action,Eidos Interactive,0.03,83.0,8.1,242.0
Infamous: First Light,PS4,2014.0,Action,Sony Computer Entertainment,0.03,73.0,7.5,580.0
Tour de France 2014,PS4,2014.0,Sports,Focus Home Interactive,0.03,53.0,5.1,22.0
RedCard 20-03,XB,2002.0,Sports,Midway Games,0.03,67.0,9.0,4.0
The Night of the Rabbit,PC,2013.0,Adventure,Daedalic Entertainment,0.03,75.0,7.5,82.0
Bounty Hounds,PSP,2006.0,Action,Namco Bandai Games,0.03,63.0,6.0,7.0
TOCA Race Driver 3,XB,2006.0,Racing,Codemasters,0.03,84.0,8.0,6.0
A Game of Thrones: Genesis,PC,2011.0,Strategy,Focus Home Interactive,0.03,53.0,4.0,110.0
Silent Scope,GBA,2002.0,Shooter,Konami Digital Entertainment,0.03,70.0,8.0,5.0
The Cursed Crusade,PC,2011.0,Action,DTP Entertainment,0.03,55.0,6.0,33.0
Hotel Giant 2,PC,2008.0,Strategy,JoWood Productions,0.03,58.0,2.5,19.0
DarkStar One,PC,2006.0,Simulation,Ubisoft,0.03,71.0,7.2,54.0
Hitman: Blood Money,PC,2006.0,Action,Eidos Interactive,0.03,82.0,8.8,528.0
Duke Nukem 3D: 20th Anniversary World Tour,PS4,2016.0,Shooter,Gearbox Software,0.03,77.0,6.9,15.0
Section 8,PC,2009.0,Shooter,SouthPeak Games,0.03,72.0,7.0,78.0
Alpha Protocol,PC,2010.0,Role-Playing,Sega,0.03,72.0,7.5,511.0
Planescape: Torment,PC,1998.0,Role-Playing,Interplay,0.03,91.0,9.2,813.0
Star Wars Jedi Knight: Jedi Academy,PC,2003.0,Shooter,Activision,0.03,81.0,8.6,293.0
Red Faction II,GC,2003.0,Shooter,THQ,0.03,79.0,7.3,4.0
Battle Engine Aquila,PS2,2003.0,Shooter,Atari,0.03,73.0,9.0,5.0
Special Forces: Nemesis Strike,XB,2005.0,Shooter,Hip Interactive,0.03,60.0,6.5,4.0
Women's Volleyball Championship,PS2,2007.0,Sports,Spike,0.03,32.0,4.0,4.0
Crimson Tears,PS2,2004.0,Role-Playing,Capcom,0.03,62.0,7.8,4.0
Battle Assault 3 featuring Gundam Seed,PS2,2004.0,Action,Namco Bandai Games,0.03,48.0,8.7,7.0
WRC: FIA World Rally Championship,PSP,2005.0,Racing,Sony Computer Entertainment,0.03,67.0,7.8,19.0
Rapala Tournament Fishing!,X360,2006.0,Sports,Activision,0.03,41.0,8.0,6.0
Superstars V8 Racing,PS3,2009.0,Racing,Black Bean Games,0.03,66.0,4.9,9.0
JoJo's Bizarre Adventure: Eyes of Heaven,PS4,2015.0,Fighting,Namco Bandai Games,0.03,61.0,7.4,44.0
The Void,PC,2008.0,Adventure,Mamba Games,0.03,77.0,8.3,97.0
Supreme Ruler: Cold War,PC,2011.0,Strategy,Paradox Interactive,0.03,63.0,6.8,27.0
Rise of Nations: Rise of Legends,PC,2006.0,Strategy,Microsoft Game Studios,0.03,84.0,8.5,108.0
The Sum of All Fears,GC,2003.0,Shooter,Ubisoft,0.03,36.0,3.4,5.0
Yumi's Odd Odyssey,3DS,2013.0,Platform,Agatsuma Entertainment,0.03,74.0,7.7,23.0
EverBlue 2,PS2,2002.0,Adventure,Capcom,0.03,59.0,7.5,4.0
Electroplankton,DS,2005.0,Misc,Nintendo,0.03,71.0,7.0,37.0
FIFA World Cup: Germany 2006,GBA,2006.0,Sports,Electronic Arts,0.03,57.0,6.9,7.0
Earthworm Jim 2,GBA,2002.0,Platform,Vivendi Games,0.03,45.0,5.7,6.0
Dungeon Maker: Hunting Ground,PSP,2006.0,Role-Playing,Global A Entertainment,0.03,70.0,6.4,8.0
MotoGP,PSP,2006.0,Racing,Sony Computer Entertainment,0.03,69.0,7.1,7.0
Apache: Air Assault,PC,2010.0,Simulation,Just Flight,0.03,64.0,7.5,18.0
Call of Juarez: Bound in Blood,PC,2009.0,Shooter,Ubisoft,0.03,78.0,8.0,282.0
Red Faction: Guerrilla,PC,2009.0,Shooter,THQ,0.03,82.0,7.5,308.0
Deus Ex: Mankind Divided,PC,2016.0,Role-Playing,Square Enix,0.03,83.0,6.1,684.0
Astonishia Story,PSP,2006.0,Role-Playing,Ubisoft,0.03,48.0,4.9,18.0
Prince of Persia: The Forgotten Sands,PC,2010.0,Action,Ubisoft,0.03,75.0,6.6,218.0
RACE On,PC,2009.0,Racing,bitComposer Games,0.03,73.0,8.2,20.0
Song of the Deep,PC,2016.0,Action,Insomniac Games,0.03,73.0,6.3,15.0
The Binding of Isaac,PC,2012.0,Action,Unknown,0.03,84.0,8.3,1010.0
Tork: Prehistoric Punk,XB,2005.0,Platform,Microsoft Game Studios,0.03,62.0,6.2,6.0
Overlord II,PC,2009.0,Action,Codemasters,0.03,79.0,8.1,159.0
Jikandia: The Timeless Land,PSP,2010.0,Role-Playing,Idea Factory,0.03,60.0,7.2,5.0
Toy Shop,DS,2008.0,Simulation,Majesco Entertainment,0.03,31.0,5.4,11.0
DiRT Rally,PC,2016.0,Racing,Codemasters,0.03,86.0,8.7,288.0
Trials Fusion,PC,2014.0,Racing,Ubisoft,0.03,80.0,6.8,97.0
